WEO Subject Code,Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
NGDPD,Mauritania,0.81,0.855,0.858,0.898,0.826,0.781,0.918,1.04,1.117,1.115,1.213,1.39,1.464,1.25,1.316,1.415,1.443,1.402,1.219,1.195,1.081,1.122,1.15,1.285,1.495,1.857,2.699,2.821,3.536,3.031,3.687,4.284,4.199,4.547,4.708,5.938,6.387,6.952,7.343
NGDPD,Mauritius,1.273,1.261,1.157,1.198,1.16,1.078,1.358,1.815,2.201,2.302,2.531,3.018,3.183,3.617,3.648,4.218,4.428,4.532,4.409,4.449,4.663,4.614,4.841,5.817,6.579,6.489,6.732,7.792,9.641,8.835,9.706,11.244,11.466,12.121,12.832,13.65,14.508,15.496,16.562
NGDPD,Mexico,226.56,290.984,211.17,172.16,203.027,215.443,149.166,163.581,200.119,243.877,287.803,345.024,400.12,490.643,513.291,334.977,386.998,467.886,487.497,566.155,671.872,709.983,721.789,700.317,759.562,848.567,951.68,"1,035.03","1,093.74",882.834,"1,034.15","1,158.30","1,177.12","1,274.97","1,336.81","1,405.79","1,481.41","1,562.62","1,655.88"
NGDPD,Micronesia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.223,0.219,0.207,0.22,0.221,0.234,0.24,0.242,0.245,0.24,0.25,0.253,0.256,0.261,0.278,0.294,0.31,0.327,0.339,0.35,0.359,0.366,0.373,0.381
NGDPD,Moldova,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.864,1.11,1.158,1.441,1.694,1.928,1.697,1.172,1.288,1.481,1.662,1.981,2.598,2.988,3.408,4.401,6.055,5.438,5.813,7.018,7.252,7.889,8.491,9.215,10.003,10.866,11.802
NGDPD,Mongolia,2.728,2.854,2.963,3.071,2.837,3.294,3.636,4.086,4.104,4.275,2.678,2.821,1.566,0.772,0.926,1.452,1.346,1.181,1.124,1.057,1.137,1.268,1.397,1.595,1.99,2.524,3.421,4.235,5.607,4.574,6.244,8.709,10.258,12.095,13.973,15.603,17.79,20.024,22.877
NGDPD,Montenegro,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.16,1.285,1.708,2.076,2.261,2.698,3.674,4.541,4.152,4.118,4.5,4.28,4.567,4.719,4.866,5.03,5.195,5.363
NGDPD,Morocco,18.821,15.28,15.424,13.942,12.751,12.87,16.994,18.746,22.199,22.848,25.82,27.837,28.451,26.802,30.352,32.985,36.639,33.414,40.022,39.734,37.022,37.725,40.418,49.823,56.948,59.524,65.64,75.223,88.879,90.907,90.771,99.211,97.53,107.111,114.335,122.438,131.487,142.613,154.793
NGDPD,Mozambique,4.615,3.585,3.662,3.28,3.417,4.516,5.301,2.395,2.105,2.199,3.529,2.749,1.923,1.963,2.206,2.292,3.242,3.809,4.333,4.567,4.183,4.074,4.204,4.666,5.698,6.579,7.215,8.121,9.943,9.967,9.548,12.572,14.6,15.769,17.172,19.193,21.428,23.879,26.629
NGDPD,Myanmar,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.459,8.487,8.905,6.478,6.778,10.467,10.567,11.987,14.503,20.182,31.367,35.225,45.38,51.444,53.14,57.439,62.225,67.528,73.372,79.738,87.366
NGDPD,Namibia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.838,2.854,3.014,2.891,3.254,3.503,3.494,3.636,3.397,3.384,3.911,3.55,3.369,4.932,6.617,7.258,7.978,8.812,8.83,8.859,11.069,12.68,12.299,12.868,13.56,14.311,15.096,15.894,16.756
NGDPD,Nepal,1.98,2.315,2.34,2.56,2.708,2.812,3.06,3.175,3.743,3.784,3.894,4.261,3.872,4.158,4.344,4.716,4.861,5.284,5.253,5.404,5.731,5.891,5.976,6.328,7.274,8.18,9.044,10.326,12.545,12.855,15.956,18.977,19.415,20.371,22.188,23.992,25.873,27.687,29.453
NGDPD,Netherlands,177.197,149.508,144.847,141.021,131.26,133.171,185.595,227.326,243.118,239.551,295.57,304.441,336.948,327.68,351.982,419.348,418.106,387.013,403.202,411.997,386.204,400.998,439.357,539.343,610.691,639.579,678.321,783.692,874.906,798.4,781.196,837.59,773.116,808.896,822.521,841.73,861.395,883.056,906.472
NGDPD,New Zealand,22.383,23.297,23.064,22.317,22.211,22.379,27.232,36.672,45.15,43.631,45.289,43.172,41.159,44.347,52.298,61.644,68.403,68.226,56.152,58.277,53.435,52.553,61.399,81.639,100.679,112.32,108.655,132.704,133.062,118.799,142.022,161.835,169.68,182.938,188.499,193.159,198.148,202.776,207.338
NGDPD,Nicaragua,1.832,2.156,2.497,2.9,3.966,3.854,5.8,3.409,1.499,2.082,0.519,3.678,3.894,3.726,3.861,4.14,4.308,4.39,4.635,4.856,5.109,5.335,5.224,5.322,5.793,6.321,6.786,7.447,8.254,8.155,8.587,9.636,10.506,11.133,11.848,12.557,13.308,14.104,14.947
NGDPD,Niger,2.508,2.171,2.018,1.803,1.461,1.44,1.904,2.233,2.28,2.18,2.48,2.328,2.345,2.221,1.563,1.756,1.88,1.731,1.978,1.916,1.672,1.815,2.074,2.645,2.901,3.375,3.65,4.252,5.386,5.333,5.719,6.345,6.575,7.311,7.864,8.385,8.95,9.722,10.545
NGDPD,Nigeria,60.593,62.312,53.934,36.508,26.476,25.966,20.563,21.912,24.311,23.487,31.48,28.337,25.522,15.79,18.086,36.945,46.02,35.386,32.749,35.871,46.386,44.138,59.117,67.656,87.845,112.248,145.43,165.921,207.116,168.587,228.638,243.986,268.708,283.725,304.119,326.774,353.183,383.367,416.683
NGDPD,Norway,63.714,62.867,61.85,60.78,61.099,64.257,77.202,92.448,100.057,100.771,117.623,119.657,128.299,118.168,124.52,148.921,160.158,158.223,151.139,159.046,168.288,170.924,191.928,224.88,260.029,304.06,340.042,393.48,453.885,378.849,420.946,490.661,501.101,537.258,546.548,558.365,572.249,589.32,608.575
NGDPD,Oman,6.342,7.719,8.1,8.491,9.358,10.395,8.229,8.628,8.386,9.372,11.686,11.341,12.452,12.494,12.919,13.803,15.277,15.837,13.93,15.532,19.45,19.399,20.048,21.542,24.674,30.905,36.805,41.901,60.742,48.241,58.814,69.972,76.464,78.788,79.814,81.55,84.072,87.479,91.741
NGDPD,Pakistan,28.632,30.838,31.303,32.339,33.762,34.941,36.432,38.983,42.241,43.869,48.572,55.352,59.254,62.729,63.581,73.741,77.429,76.497,75.974,72.566,74.088,72.877,72.508,83.324,98.073,110.039,127.359,143.108,164.838,163.627,176.865,210.779,231.879,238.935,246.292,255.08,265.635,277.936,290.807
NGDPD,Panama,3.81,4.313,4.765,4.892,5.106,5.402,5.614,5.638,4.875,4.888,5.313,5.842,6.641,7.253,7.734,7.906,9.322,10.084,10.933,11.456,11.621,11.808,12.272,12.933,14.179,15.465,17.137,19.794,23.002,24.163,27.053,31.316,36.253,41.485,45.6,49.69,53.881,58.367,63.851
NGDPD,Papua New Guinea,2.767,2.716,2.576,2.572,2.376,2.2,2.394,2.631,3.657,3.559,3.22,3.787,4.378,4.976,5.468,4.84,5.151,4.923,3.763,3.434,3.499,3.068,3.048,3.716,4.177,4.866,5.528,6.341,8,8.105,9.707,12.915,15.786,17.43,19.294,25.713,26.548,27.442,28.617
NGDPD,Paraguay,4.095,5.22,5.47,6.069,4.931,4.214,5.032,4.216,5.584,3.82,4.961,7.06,7.184,7.25,7.859,9.046,9.771,9.947,9.023,8.356,8.186,7.588,6.32,6.605,8.014,8.759,10.712,13.908,18.621,15.926,20.733,24.08,25.999,30.857,34.066,36.264,38.808,41.816,45.434
NGDPD,Peru,20.649,24.952,24.81,19.291,19.884,17.206,25.814,42.628,33.727,41.624,28.969,34.544,36.152,34.926,44.983,53.761,55.973,59.214,56.833,51.583,53.363,53.958,56.775,61.356,69.704,79.389,92.324,107.251,126.869,126.953,153.884,178.485,199.003,220.825,245.727,272.636,303.239,337.584,358.158
NGDPD,Philippines,35.954,39.495,41.15,36.797,34.768,33.909,33.09,36.778,41.975,47.171,48.971,50.216,58.695,60.237,71.003,82.121,91.792,91.234,72.207,82.995,81.023,76.262,81.358,83.908,91.371,103.074,122.211,149.36,173.603,168.485,199.591,224.771,250.436,284.472,315.116,344.418,376.686,412.431,451.036
NGDPD,Poland,56.619,53.647,65.187,75.406,75.507,70.775,73.677,63.714,68.612,66.895,62.084,80.451,88.713,90.366,103.683,139.095,156.661,157.082,171.996,167.785,171.263,190.421,198.205,216.811,253.021,303.976,341.67,425.321,529.432,430.886,469.799,514.019,487.674,513.394,544.161,576.425,611.188,646.53,685.274
NGDPD,Portugal,32.116,31.987,30.215,27.841,25.56,26.82,37.298,46.672,54.599,58.904,78.241,88.548,106.488,93.704,98.188,116.399,121.179,115.854,123.035,126.59,117.644,120.435,132.754,162.242,185.641,192.181,201.978,232.075,253.11,234.691,229.333,237.986,212.72,218.41,220.81,225.179,231.385,237.855,244.754
NGDPD,Qatar,7.829,8.661,7.597,6.468,6.704,6.272,4.95,5.216,5.004,5.288,7.36,6.884,7.646,7.157,7.374,8.138,9.059,11.298,10.255,12.393,17.76,17.538,19.363,23.534,31.734,44.53,60.882,79.712,115.27,97.798,127.332,173.32,183.378,188.812,196.604,208.702,223.669,239.59,257.222
NGDPD,Romania,45.591,54.764,54.819,47.915,38.718,47.801,51.765,57.89,59.93,53.691,38.244,28.852,19.578,26.361,30.073,35.477,35.315,35.286,42.115,35.592,37.333,40.586,45.985,59.466,75.795,99.173,122.696,170.617,204.34,164.344,164.793,182.611,169.384,186.97,193.236,203.533,216.338,231.687,248.832
NGDPD,Russia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,85.592,183.816,278.763,313.326,392.085,404.938,270.951,195.907,259.716,306.618,345.127,430.346,590.94,764.017,989.932,"1,299.70","1,660.85","1,222.65","1,525.35","1,899.06","2,021.96","2,213.57","2,374.61","2,544.38","2,733.55","2,946.12","3,181.53"
NGDPD,Rwanda,1.259,1.429,1.525,1.629,1.56,1.853,2.1,2.331,2.495,2.605,2.491,1.837,1.95,1.881,1.195,1.239,1.343,1.808,1.93,1.797,1.718,1.675,1.674,1.846,2.099,2.59,3.109,3.746,4.693,5.253,5.625,6.373,7.223,7.769,8.479,9.242,10.086,11.05,11.99
NGDPD,Samoa,0.108,0.102,0.104,0.096,0.094,0.09,0.096,0.106,0.118,0.12,0.155,0.15,0.164,0.169,0.134,0.206,0.22,0.239,0.223,0.222,0.215,0.226,0.267,0.331,0.378,0.407,0.454,0.52,0.502,0.572,0.622,0.643,0.683,0.686,0.749,0.785,0.822,0.861,0.902
NGDPD,San Marino,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.88,1.962,2.095,2.511,2.602,2.243,1.97,2.032,1.855,1.879,1.881,1.908,1.94,1.977,2.021
NGDPD,S?o Tom? and Pr?ncipe,0.069,0.084,0.081,0.076,0.079,0.083,0.117,0.118,0.1,0.099,0.12,0.108,0.096,0.127,0.132,0.105,0.136,0.093,0.072,0.078,0.077,0.077,0.085,0.101,0.111,0.123,0.135,0.144,0.183,0.196,0.201,0.248,0.264,0.313,0.351,0.492,0.736,0.825,0.851
NGDPD,Saudi Arabia,163.968,183.561,152.594,128.604,119.054,103.681,86.707,85.406,87.957,95.022,116.693,131.839,136.67,137.405,139.653,147.94,163.429,170.878,151.955,167.053,194.807,189.362,194.878,221.47,258.742,328.461,376.9,415.965,519.797,429.098,526.811,669.507,727.307,745.617,761.496,789.095,821.918,861.615,905.233
NGDPD,Senegal,3.503,3.177,3.11,2.774,2.706,2.962,4.19,5.041,4.985,4.913,5.717,5.617,6.005,5.679,3.877,4.879,5.066,4.672,5.058,5.151,4.693,4.882,5.352,6.872,8.042,8.723,9.367,11.301,13.449,12.802,12.882,14.461,13.864,14.388,15.35,16.403,17.551,18.809,20.232
NGDPD,Serbia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.661,11.433,15.159,19.579,23.537,25.064,29.329,39.155,47.669,40.244,36.677,43.315,37.399,42.872,44.838,47.415,49.827,52.393,55.304
NGDPD,Seychelles,0.147,0.154,0.148,0.147,0.151,0.169,0.208,0.249,0.284,0.305,0.369,0.374,0.434,0.474,0.486,0.508,0.503,0.563,0.608,0.623,0.615,0.622,0.698,0.706,0.839,0.919,1.016,1.034,0.967,0.847,0.973,1.06,1.031,1.134,1.186,1.252,1.325,1.399,1.472
NGDPD,Sierra Leone,1.166,1.25,1.405,1.221,1.413,1.203,0.901,0.785,1.286,1.181,0.65,0.78,0.68,0.769,0.912,0.872,0.942,0.85,0.672,0.669,0.645,1.069,1.234,1.365,1.421,1.627,1.864,2.13,2.475,2.418,2.537,2.894,3.777,4.521,5.234,5.975,6.318,6.682,7.068
NGDPD,Singapore,12.046,14.323,15.812,17.935,19.447,18.463,18.732,21.552,26.478,31.405,38.835,45.185,52.011,60.473,73.235,87.062,95.18,99.296,85.013,84.88,94.308,87.701,90.64,95.957,112.697,125.429,145.637,177.866,190.59,188.83,231.697,265.622,276.52,286.925,296.592,306.968,318.05,330.121,342.472
NGDPD,Slovak Republic,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.415,15.479,19.595,21.162,21.399,22.384,20.521,20.482,21.117,24.539,33.342,42.242,47.977,55.915,75.143,94.711,87.46,87.402,96.158,91.916,98.456,101.922,106.17,111.089,116.352,121.827
NGDPD,Slovenia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18.899,16.304,16.52,20.971,21.161,20.46,21.77,22.367,20.082,20.522,23.185,29.189,33.87,35.773,38.983,47.415,54.813,49.522,47.247,50.33,45.617,46.692,47.562,48.87,50.346,51.918,53.533
NGDPD,Solomon Islands,0.179,0.189,0.189,0.177,0.178,0.162,0.144,0.152,0.173,0.169,0.21,0.222,0.263,0.294,0.367,0.427,0.472,0.496,0.424,0.448,0.381,0.38,0.324,0.314,0.363,0.429,0.471,0.516,0.608,0.598,0.682,0.869,1.01,1.098,1.168,1.225,1.287,1.351,1.449
NGDPD,South Africa,80.547,82.797,75.939,84.687,74.937,57.273,65.424,85.792,92.235,95.979,111.998,120.243,130.532,130.448,135.82,151.117,143.831,148.836,134.215,133.105,132.967,118.564,111.357,168.217,219.419,246.951,261.176,285.805,273.453,285.217,363.198,402.248,384.315,375.994,392.662,410.697,429.085,447.933,468.028
NGDPD,South Sudan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18.058,12.202,13.542,18.068,19.194,21.605,24.19,27.117
NGDPD,Spain,224.368,198.921,192.168,168.068,167.607,176.59,244.343,309.571,363.707,401.163,520.415,560.48,612.669,514.658,516.426,596.941,622.299,573.052,601.285,618.341,582.048,609.379,688.725,885.531,"1,045.98","1,132.76","1,237.50","1,443.50","1,600.91","1,459.74","1,391.76","1,479.56","1,352.06","1,387.87","1,403.54","1,430.70","1,459.32","1,490.69","1,523.91"
NGDPD,Sri Lanka,4.39,4.568,4.932,5.324,6.24,6.173,6.615,6.889,7.2,7.227,8.273,9.058,9.765,10.44,12.041,12.787,14.025,15.63,16.103,16.193,16.926,16.261,17.113,18.892,20.67,24.418,28.274,32.367,40.72,42.04,49.552,59.165,59.408,65.266,70.438,76.636,83.587,91.345,99.809
NGDPD,St. Kitts and Nevis,0.058,0.069,0.079,0.078,0.091,0.101,0.119,0.136,0.161,0.179,0.201,0.2,0.221,0.241,0.269,0.29,0.309,0.348,0.363,0.385,0.416,0.455,0.478,0.461,0.498,0.536,0.63,0.689,0.74,0.689,0.673,0.718,0.734,0.767,0.812,0.859,0.911,0.967,1.025
NGDPD,St. Lucia,0.144,0.164,0.155,0.166,0.212,0.24,0.291,0.319,0.363,0.411,0.448,0.499,0.552,0.554,0.576,0.615,0.633,0.645,0.708,0.745,0.762,0.706,0.719,0.779,0.849,0.905,1.01,1.125,1.165,1.167,1.2,1.211,1.22,1.286,1.357,1.425,1.5,1.577,1.666
NGDPD,St. Vincent and the Grenadines,0.071,0.089,0.102,0.109,0.123,0.135,0.153,0.169,0.196,0.208,0.234,0.248,0.272,0.279,0.282,0.31,0.327,0.343,0.37,0.386,0.396,0.43,0.462,0.482,0.522,0.551,0.611,0.684,0.695,0.674,0.681,0.691,0.712,0.733,0.769,0.815,0.867,0.917,0.969
NGDPD,Sudan,9.902,7.109,5.169,7.06,8.701,6.039,8.056,13.025,10.398,18.347,2.444,2.752,3.375,5.712,6.49,7.288,9.122,11.743,11.309,10.676,12.257,13.183,14.803,17.646,21.458,26.525,35.822,45.899,54.528,53.408,65.628,66.834,59.941,50.593,59.823,69.089,78.633,89.043,97.19
NGDPD,Suriname,1.192,1.333,1.372,1.325,1.296,1.309,1.336,1.469,1.741,2.034,0.539,0.594,0.551,0.434,0.488,0.927,1.153,1.235,1.483,1.222,1.266,1.09,1.376,1.615,1.868,2.235,2.626,2.936,3.533,3.876,4.367,4.304,4.738,5.257,5.709,6.225,6.79,7.408,8.085
NGDPD,Swaziland,0.976,0.985,0.936,1.013,0.875,0.622,0.661,0.878,0.89,0.894,1.116,1.159,1.287,1.36,1.421,1.701,1.615,1.72,1.577,1.537,1.517,1.317,1.19,1.821,2.285,2.523,2.671,2.946,2.84,2.963,3.691,3.974,3.751,3.813,3.906,3.968,4.045,4.13,5.079
NGDPD,Sweden,131.305,119.848,105.561,97.039,100.915,105.705,139.921,170.458,192.593,203.044,242.952,256.334,265.381,202.094,217.304,254,276.853,253.955,255.274,258.722,247.531,227.889,251.61,315.975,361.777,370.17,399.616,463.625,486.612,406.412,462.46,538.624,526.192,576.011,602.945,632.944,663.834,696.455,730.459
NGDPD,Switzerland,112.531,103.06,105.633,105.254,100.502,101.9,146.074,182.939,197.908,191.079,244.03,246.905,257.019,249.964,276.722,323.98,312.029,272.268,278.902,273.556,256.036,262.645,286.657,334.587,374.225,384.755,405.183,450.53,524.289,509.466,550.686,660.762,632.4,647.786,658.237,668.719,680.042,692.582,706.053
NGDPD,Syria,12.98,16.652,17.415,18.649,19.171,21.177,25.428,32.497,16.538,9.849,12.303,12.738,13.263,13.796,15.105,16.556,17.761,16.573,16.144,16.785,19.861,20.979,22.758,21.702,25.204,28.881,33.404,40.438,52.573,53.939,59.957,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
NGDPD,Taiwan Province of China,42.225,49.143,49.616,54.115,60.974,63.167,77.629,103.372,122.027,151.597,164.974,184.906,219.938,231.557,252.698,274.773,287.933,298.743,275.116,299.013,326.162,293.684,301.098,310.764,340.014,364.849,376.334,393.102,400.206,377.568,428.221,464.026,473.971,494.851,528.127,568.766,614.176,661.746,714.918
NGDPD,Tajikistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.291,0.678,0.829,0.569,1.052,1.121,1.32,1.087,0.991,1.057,1.212,1.555,2.073,2.311,2.811,3.712,5.135,4.977,5.642,6.523,7.592,8.557,9.265,10.099,11.06,12.136,13.266
NGDPD,Tanzania,6.256,7.482,8.591,8.799,8.006,7.224,9.133,4.499,6.91,5.958,4.781,5.565,5.166,4.78,5.065,6.322,7.256,8.55,9.392,9.695,10.186,10.384,10.806,11.659,12.826,14.142,14.331,16.826,20.7,21.368,22.901,23.851,28.247,31.886,34.947,37.487,40.208,43.109,45.878
NGDPD,Thailand,32.353,34.848,36.591,40.043,41.799,38.9,43.097,50.535,61.667,72.251,85.64,96.188,109.426,121.796,144.308,168.019,181.948,150.891,111.86,122.63,122.725,115.536,126.877,142.64,161.34,176.352,207.089,246.977,272.578,263.711,318.908,345.672,365.564,424.985,466.88,499.799,536.193,573.119,612.173
NGDPD,Timor-Leste,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.246,0.391,0.463,0.479,0.505,0.672,0.846,1.296,1.956,3.289,2.598,3.167,4.491,4.173,4.242,4.346,5,5.485,5.943,6.47
NGDPD,Togo,1.045,0.867,0.731,0.702,0.619,0.675,1.06,1.248,1.512,1.484,1.787,1.765,1.851,1.411,1.094,1.444,1.579,1.608,1.522,1.527,1.297,1.332,1.479,1.675,1.938,2.115,2.202,2.524,3.174,3.171,3.179,3.698,3.685,4.09,4.365,4.673,4.966,5.276,5.579
NGDPD,Tonga,0.074,0.082,0.082,0.08,0.084,0.079,0.094,0.102,0.119,0.145,0.149,0.177,0.184,0.19,0.196,0.211,0.229,0.227,0.22,0.2,0.192,0.182,0.194,0.219,0.252,0.287,0.303,0.327,0.332,0.337,0.385,0.439,0.476,0.494,0.512,0.531,0.553,0.579,0.593
NGDPD,Trinidad and Tobago,6.236,6.992,8.14,7.764,7.757,7.53,4.794,4.798,4.501,4.323,5.068,5.203,5.318,4.581,4.947,5.329,5.76,5.738,6.043,6.808,8.154,8.825,9.008,11.305,13.28,15.982,18.369,21.642,27.87,19.175,20.593,23.586,25.277,26.768,28.289,29.782,31.313,32.937,34.754
NGDPD,Tunisia,9.597,9.253,8.929,9.167,9.063,9.233,9.901,10.645,11.084,11.091,13.519,14.283,17.014,16.039,17.163,19.795,21.504,20.746,21.803,22.943,21.474,22.066,23.142,27.454,31.184,32.272,34.377,38.923,44.878,43.523,44.278,46.27,45.611,49.489,51.096,53.785,56.071,59.11,62.79
NGDPD,Turkey,94.258,95.496,86.766,82.911,80.642,90.38,101.797,117.176,122.128,144.028,202.376,202.718,213.579,242.142,174.448,227.513,243.895,255.074,269.125,249.816,266.439,195.545,232.28,303.262,392.206,482.685,529.187,649.125,730.318,614.417,731.293,774.336,794.468,851.817,882.016,941.385,"1,028.46","1,123.19","1,226.54"
NGDPD,Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.951,5.363,4.542,5.874,2.379,2.681,2.862,3.857,5.022,6.933,8.7,11.424,14.196,17.174,21.393,25.962,21.516,20.214,22.148,28.062,33.679,40.223,47.696,56.036,67.612,81.792,97.784
NGDPD,Tuvalu,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.014,0.013,0.015,0.018,0.022,0.022,0.023,0.027,0.031,0.027,0.032,0.036,0.037,0.037,0.038,0.038,0.038,0.038,0.038
NGDPD,Uganda,4.842,7.84,5.44,6.222,4.786,4.38,4.363,7.036,7.289,5.909,4.82,1.926,2.892,3.253,4.015,5.857,6.176,6.427,6.9,6.303,6.504,6.014,6.651,7.377,8.106,9.841,10.79,12.854,15.868,16.009,16.989,17.615,21.002,21.352,22.698,24.601,26.688,29.059,31.829
NGDPD,Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21.459,33.866,36.755,37.009,44.559,50.152,41.883,31.581,31.262,38.009,42.393,50.133,64.884,86.183,107.753,142.719,180.116,117.227,136.417,163.423,176.235,181.595,195.418,211.57,229.68,248.591,270.588
NGDPD,United Arab Emirates,40.415,45.002,41.848,38.345,38.012,37.31,29.568,32.466,32.999,38.09,49.09,49.821,52.208,53.438,57.45,63.637,70.991,76.202,73.394,82.865,103.893,103.312,109.816,124.346,147.824,180.617,221.965,257.916,314.451,259.733,283.916,341.958,358.94,369.364,381.551,394.741,410.345,428.481,449.397
NGDPD,United Kingdom,542.452,520.036,492.334,466.362,441.025,468.958,570.884,704.094,855.776,865.957,"1,024.56","1,067.64","1,108.34",992.58,"1,073.00","1,170.98","1,231.26","1,368.52","1,462.14","1,504.09","1,478.65","1,468.53","1,604.24","1,857.62","2,197.94","2,298.64","2,456.52","2,826.61","2,670.40","2,193.18","2,267.48","2,431.53","2,440.51","2,422.92","2,503.86","2,611.31","2,726.37","2,849.21","2,990.16"
NGDPD,United States,"2,788.15","3,126.85","3,253.18","3,534.60","3,930.93","4,217.48","4,460.05","4,736.35","5,100.43","5,482.13","5,800.53","5,992.10","6,342.30","6,667.33","7,085.15","7,414.63","7,838.48","8,332.35","8,793.48","9,353.50","9,951.48","10,286.18","10,642.30","11,142.23","11,853.25","12,622.95","13,377.20","14,028.68","14,291.55","13,973.65","14,498.93","15,075.68","15,684.75","16,237.75","17,049.03","18,012.19","19,020.51","20,077.91","21,101.37"
NGDPD,Uruguay,11.199,12.499,10.218,5.609,5.334,5.212,6.47,8.095,8.375,8.827,10.27,12.376,14.223,16.568,19.299,21.312,22.657,23.97,25.386,23.984,22.823,20.899,13.607,12.046,13.686,17.363,19.579,23.411,30.366,30.497,39.412,46.71,49.404,51.746,54.074,56.857,60.108,63.431,66.959
NGDPD,Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.571,5.502,6.521,10.168,13.922,14.705,14.948,17.041,13.717,11.632,9.657,10.129,12.001,14.31,17.027,22.307,28.605,33.461,38.963,45.353,51.168,56.485,61.232,66.401,72.007,77.718,83.881
NGDPD,Vanuatu,0.121,0.114,0.114,0.117,0.144,0.132,0.128,0.139,0.158,0.154,0.169,0.201,0.209,0.2,0.234,0.249,0.261,0.273,0.262,0.268,0.272,0.258,0.263,0.314,0.365,0.395,0.439,0.526,0.608,0.61,0.701,0.786,0.783,0.83,0.884,0.947,1.014,1.086,1.163
NGDPD,Venezuela,69.843,78.369,80,79.675,57.827,59.867,60.878,46.855,60.379,44.673,48.393,53.383,60.402,59.867,58.359,77.43,70.538,85.838,91.337,97.973,117.146,122.911,92.89,83.529,112.451,145.513,183.478,230.364,315.6,329.419,393.807,316.482,382.424,345.651,329.504,341.835,356.401,368.842,383.86
NGDPD,Vietnam,27.847,13.875,18.405,27.726,48.177,14.999,33.873,42.045,23.234,6.293,6.472,7.642,9.867,13.181,16.279,20.798,24.692,26.892,27.234,28.702,31.176,32.524,35.097,39.563,45.452,52.931,60.933,71.112,90.302,93.17,103.575,122.722,138.071,155.952,170.689,184.096,202.145,220.279,240.185
NGDPD,Yemen,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.644,14.665,17.959,21.737,28.019,12.796,6.496,6.838,6.322,7.639,9.679,9.853,10.693,11.778,13.868,16.732,19.063,21.651,26.909,25.131,31.046,33.758,35.641,38.952,41.387,43.734,46.252,49.114,52.376
NGDPD,Zambia,3.905,4.033,3.892,3.36,2.762,2.619,1.804,2.236,3.766,4.014,3.757,3.393,3.324,3.264,3.363,3.487,3.287,3.93,3.254,3.147,3.254,3.654,3.711,4.342,5.439,7.179,10.702,11.541,14.641,12.805,16.19,19.204,20.517,23.077,25.633,28.367,31.413,34.676,38.205
NGDPD,Zimbabwe,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.397,7.371,6.968,6.222,6.279,6.151,5.595,5.35,4.52,6.133,7.433,8.865,9.802,10.978,12.326,13.724,15.285,17.017,18.937
