date,followers,friends,id,listed,predicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
Fri  01 Mar 2013 20:26:25 +0000,79,83,21011,1,neutral,0,Tweetbot for iOS,iOS,718,Android,ricopenguin,@PrivateFC You are too nice so don't don't worry. I have planted an explosive surprise in her Android gingerbread sandwich #kAbLaMmO xD
Fri  01 Mar 2013 20:35:11 +0000,225,173,21014,8,neutral,0,Tweetbot for iOS,iOS,1221,Android,mattrosno,Didn?t know how emoji-dependent I was until texting an android user. HOW DO I EXPRESS MYSELF?
Fri  01 Mar 2013 20:58:53 +0000,407,485,21034,6,neutral,0,Tweetbot for iOS,iOS,2443,Android,shawncase,Asana launches Android App! | Best project management software I've used! http://t.co/9Ca6gTjvs5
Fri  01 Mar 2013 21:05:33 +0000,57,177,21039,2,negative,0,Tweetbot for iOS,iOS,1344,Android,gerrit77,I don?t need fliers from a cremation service. I need a service that promises to put my brain into an android body so I can live forever.
Fri  01 Mar 2013 21:19:27 +0000,62,255,21050,0,neutral,0,Tweetbot for iOS,iOS,2982,Android,Heinrich0711,@pierrefitch I love Android OS but worried about battery life &amp; long term durability
Fri  01 Mar 2013 21:19:27 +0000,62,255,21051,0,neutral,0,Tweetbot for iOS,iOS,2981,Android,Heinrich0711,@pierrefitch I love Android OS but worried about battery life &amp; long term durability
Fri  01 Mar 2013 21:20:28 +0000,262,300,21053,0,neutral,0,Tweetbot for iOS,iOS,9200,Android,DeanAJMaiden,@RobinSchrijvers have you tried 8tracks yet. It works on android and on the Internet.
Fri  01 Mar 2013 21:32:11 +0000,226,527,21058,8,positive,0,Tweetbot for iOS,iOS,8076,Android,AtomicPlayb0y,@DylanReeve @nzben @freitasm @billbennettnz RIM and android may as well be dead to business.
Fri  01 Mar 2013 21:45:37 +0000,993,129,21066,12,neutral,0,Tweetbot for iOS,iOS,20815,Android,TwiPony,@vanillaooc android?
Fri  01 Mar 2013 22:23:43 +0000,1234,496,21086,78,neutral,0,Tweetbot for iOS,iOS,14709,Android,nachimir,@missdoda @Pyroka: @rossaluss sailed up to 27s on first go at hyper hexagonest on my ithing  after switching from android.
Fri  01 Mar 2013 22:57:13 +0000,118,154,21101,3,negative,0,Tweetbot for iOS,iOS,11057,Android,TheRealBigMark,S4 gone have Android 4.3 and S3 gone be stuck on 4.1 lmaoooooo
Fri  01 Mar 2013 22:58:35 +0000,118,154,21102,3,neutral,0,Tweetbot for iOS,iOS,11058,Android,TheRealBigMark,Best manufacturer of Android phones based off  OS upgrade support is HTC
Fri  01 Mar 2013 23:06:41 +0000,800,312,21108,32,positive,0,Tweetbot for iOS,iOS,50237,Android,emslj,@ollyk81 Congratulations  that has joined @lottiens? cow battery life indicator as the only things to ever make me wish I had an Android.
Fri  01 Mar 2013 23:16:47 +0000,202,192,21116,15,neutral,0,Tweetbot for iOS,iOS,6549,Android,SpeckK,@elforesto @fruhwirth I pay ~$25 a month for an Android phone as long as I don't use much data https://t.co/QwLWBKKvrZ
Fri  01 Mar 2013 23:20:23 +0000,712,396,21123,57,neutral,0,Tweetbot for iOS,iOS,73600,Android,OohCrystal,@SincerelyDavis I hate the android operating software so mehhhhhh
Fri  01 Mar 2013 23:33:45 +0000,343,535,21131,7,neutral,0,Tweetbot for iOS,iOS,2279,Android,SessionBlogger,@bomaya Great choices. My Top 3 would have been 1. Paranoid Android  2. Let Down  3. Reckoner.
Fri  01 Mar 2013 20:35:15 +0000,78,169,21295,2,neutral,0,TweetCaster for iOS,iOS,1316,Android,ouijella,I need an android tablet!
Fri  01 Mar 2013 22:00:00 +0000,2504,213,21298,4,negative,0,TweetCaster for iOS,iOS,35732,Android,DistrictGalaxxy,@BassHeadMiguel shush up. Speaking that nonsense! Possessed by the android demons &amp; shit. Ahah
Fri  01 Mar 2013 22:16:10 +0000,288,301,21299,10,neutral,0,TweetCaster for iOS,iOS,21869,Android,JasinIsTrouble,Lol not for another 2 yrs grl RT @INYRMOUTH87: @JasinIsTrouble girl come back to android
Fri  01 Mar 2013 22:21:52 +0000,1374,996,21300,9,positive,0,TweetCaster for iOS,iOS,59097,Android,LouDaddie_RDC,@leila_mob lmaoo I was playin that shit is long gone... It was back in my Android days
Fri  01 Mar 2013 22:24:40 +0000,1374,996,21301,9,positive,0,TweetCaster for iOS,iOS,59100,Android,LouDaddie_RDC,@leila_mob it means that my android phone saved it.. Like I said its in a dumpster somewhere gurl your body ain't that vicious
Fri  01 Mar 2013 22:51:05 +0000,346,303,21302,3,negative,0,TweetCaster for iOS,iOS,27877,Android,ReadEm_ndWeep,Sorry android users all my tweets gonna have and emoji from now on #Team????
Fri  01 Mar 2013 23:29:18 +0000,286,284,21304,0,neutral,0,TweetCaster for iOS,iOS,6263,Android,MaddDoggMiller,@LateCold the android version is coming out soon. It's totally worth the download.
Fri  01 Mar 2013 22:39:00 +0000,213,158,21648,3,neutral,0,Tweetings for  iPhone,iOS,48579,Android,Brol1kTheGreat,@MrViZZiATO is it dropping for AT&amp;T? I'm actually looking for an android phone nexus or htc one X to toy with.
Fri  01 Mar 2013 22:54:03 +0000,1181,202,21649,30,neutral,0,Tweetings for  iPhone,iOS,15473,Android,codedit,@DojiSaber I don't know  I'm not an android developer... Ask on an android development forum.
Fri  01 Mar 2013 23:20:14 +0000,312,332,21656,3,positive,0,TweetList!,iOS,43976,Android,CashDADDY_,@MauryRell_ I know ! Niggas wanna be on that bumass  android flow
Fri  01 Mar 2013 19:09:47 +0000,186,254,24049,0,neutral,0,Twitter for iPad,iOS,1537,Android,emreaksoyGS,@zekikayahan Android
Fri  01 Mar 2013 19:30:15 +0000,522,1540,24068,36,neutral,0,Twitter for iPad,iOS,7611,Android,justicejr,@wacom's new tablet device will run Android. Just guessing.
Fri  01 Mar 2013 20:24:03 +0000,3,35,24092,0,positive,0,Twitter for iPad,iOS,206,Android,shadow3vil,Android is better than apple just because Android can watch Flash videos. Okay because Flash makes it all better. :P http://t.co/iuwmyeiRnx
Fri  01 Mar 2013 20:36:57 +0000,20,171,24102,0,positive,0,Twitter for iPad,iOS,288,Android,Ryanlight29,@9to5Google Another day  another "me too" Android tablet. *Yawn*. Can't imagine it would sell really well.
Fri  01 Mar 2013 20:40:04 +0000,1111,1996,24104,23,neutral,0,Twitter for iPad,iOS,6833,Android,android_no,Android tiene mucho LAG
http://t.co/ZWZ3Nb801e
Fri  01 Mar 2013 20:41:20 +0000,583,252,24105,0,neutral,0,Twitter for iPad,iOS,3769,Android,Mariaaax_x,Touch pal keyboard on android is similar to swift key  but swift key is better.
Fri  01 Mar 2013 21:11:10 +0000,887,529,24127,8,neutral,0,Twitter for iPad,iOS,146075,Android,razer_i7,@NerdyFTW @nickba lol android doesn't have it any more either
Fri  01 Mar 2013 21:18:44 +0000,178,157,24134,0,positive,0,Twitter for iPad,iOS,7694,Android,DjNezzyNezz,@android_andy bitch just text me. #chchbang
Fri  01 Mar 2013 21:39:43 +0000,242,624,24143,4,neutral,0,Twitter for iPad,iOS,1874,Android,gadamak,The HP Slate 7 tablet with Android OS is a fully featured tablet that brings your world down to size.
Fri  01 Mar 2013 21:40:06 +0000,1750,1848,24144,37,neutral,0,Twitter for iPad,iOS,6725,Android,codfather,Have to say after several weeks playing with Android 4.2   the Android devs have really nailed this OS. Fast  Usable and intuitive 10/10
Fri  01 Mar 2013 21:44:38 +0000,210,223,24152,0,negative,0,Twitter for iPad,iOS,10521,Android,mbrkbichi,?@LaughorYawn: Your tweeting VIA ANDROID doesn't mean your IQ is higher than someone that tweets via NOKIA? haha
Fri  01 Mar 2013 21:50:05 +0000,550,229,24157,2,negative,0,Twitter for iPad,iOS,2932,Android,Aysha_muah,?@tHe_sMoOcHy: u r tweeting VIA ANDROID doesn't mean your IQ is higher than someone that tweets via NOKIA?
Fri  01 Mar 2013 21:50:35 +0000,246,163,24158,0,negative,0,Twitter for iPad,iOS,14235,Android,Pietrosparks,K ?@fr3sh_ish: Your tweeting VIA ANDROID doesn't mean your IQ is higher than someone that tweets via NOKIA?
Fri  01 Mar 2013 21:59:19 +0000,357,399,24161,7,neutral,0,Twitter for iPad,iOS,7902,Android,tjsynkral,@DraakSwifttail That's an Android problem. Any keyboard that doesn't have it is violating the Android IME requirements.
Fri  01 Mar 2013 22:10:19 +0000,26,89,24168,0,neutral,0,Twitter for iPad,iOS,545,Android,blomgren23,@droid_life: Final contest:  Win a Nexus 10 16GB from Droid Life! http://t.co/21ovoUTWrN #android
Fri  01 Mar 2013 22:16:15 +0000,875,680,24178,26,neutral,0,Twitter for iPad,iOS,24653,Android,springrose12,@Mruff221 But you are the most perfect android I've ever met. Technology is really improving:)
Fri  01 Mar 2013 22:24:08 +0000,504,653,24182,3,neutral,0,Twitter for iPad,iOS,2291,Android,perossmeisl,?@pyle_sandy: Now It's Their Turn to Tighten Belts  http://t.co/aEjJW45JGb - Sent via the FOX News Android

AMEN!!! http://t.co/t0AeMhDs1y
Fri  01 Mar 2013 22:27:45 +0000,373,373,24185,2,positive,0,Twitter for iPad,iOS,31094,Android,AyoAshezSays,Went burger king yesterday for the first time ! Wid dawn .. We saw dutty android ... I wont even comment on the food i had :/
Fri  01 Mar 2013 22:58:26 +0000,42,146,24199,0,neutral,0,Twitter for iPad,iOS,440,Android,ZedKunda,The more I research the more I want an #XperiaZ it is stunning #android perfection
Fri  01 Mar 2013 23:00:27 +0000,1012,1268,24200,3,neutral,0,Twitter for iPad,iOS,22800,Android,Abuwalid9999,???????????? ?????????????? 
I recommend you to use Salatuk v 1.3.4. 
Visit the links from your android phone. 
Salatuk v 1.3.4 {{http://t.co/ymDGSXx4qP
Fri  01 Mar 2013 23:09:21 +0000,324,218,24204,1,neutral,0,Twitter for iPad,iOS,21241,Android,CentsNoCash,I don't think I want another android
Fri  01 Mar 2013 23:13:44 +0000,793,1015,24207,8,positive,0,Twitter for iPad,iOS,21076,Android,LittlePrinceB,?@I_am_a_Leo: Sorry all my android froze :((?  put him in the microwave!!#defrost
Fri  01 Mar 2013 23:20:27 +0000,731,886,24212,1,positive,0,Twitter for iPad,iOS,25640,Android,TweetinLegend_,?@RuckaRuckaAli: Romney would have known the difference between Star Trek and Star Wars... he's actually half android himself.?
Fri  01 Mar 2013 18:39:58 +0000,2026,1691,24223,2,neutral,0,Twitter for iPhone,iOS,44990,Android,___aNs,@High_On_Android I'm thinking hot and spicy chicken!
Fri  01 Mar 2013 18:47:44 +0000,440,1813,24253,1,neutral,0,Twitter for iPhone,iOS,83,Android,TripScanners,Have you downloaded our FREE android app? Access over 2 million hotels worldwide. Save up to 80% now.  #tripscanners
Fri  01 Mar 2013 19:02:47 +0000,27,65,24289,0,neutral,0,Twitter for iPhone,iOS,612,Android,madrigalness408,Hit my phone replace thank u apple for ur shitty phones again gotta switch to android
Fri  01 Mar 2013 19:05:19 +0000,1062,1061,24303,2,positive,0,Twitter for iPhone,iOS,38738,Android,odlew11,@officialJROCKG @jdotdenmark23 it's on my android I'm upload it to the CPU and try to from there
Fri  01 Mar 2013 19:11:36 +0000,1094,588,24336,26,neutral,0,Twitter for iPhone,iOS,72023,Android,MaticgotblapzWB,?@DJBKnockin: Android sucks?fuck a Android da fuck is that
Fri  01 Mar 2013 19:11:39 +0000,77,67,24337,0,neutral,0,Twitter for iPhone,iOS,8696,Android,Dear_Romeo__,Super gay RT@aliciahurlz: if you have an android you're gay
Fri  01 Mar 2013 19:12:27 +0000,3151,239,24343,38,positive,0,Twitter for iPhone,iOS,11608,Android,TopFilmTip,True story of how a robot led apocalypse was averted by a boy  his psychotic mum &amp; an Austrian android-TERMINATOR 2: JUDGEMENT DAY 2255 ITV2
Fri  01 Mar 2013 19:15:36 +0000,59,213,24358,1,neutral,0,Twitter for iPhone,iOS,1088,Android,nathanbinding,@commonblob I can only speculate but maybe if you have and android home phone you could use it so it rings on there when you're at home?
Fri  01 Mar 2013 19:16:11 +0000,282,288,24362,1,neutral,0,Twitter for iPhone,iOS,40229,Android,treaa_xoxo,???? Kyron &amp; his stupid android ???? ugh
Fri  01 Mar 2013 19:17:10 +0000,72,58,24366,1,neutral,0,Twitter for iPhone,iOS,2858,Android,MadVillainVick,Fuck all you android dorks
Fri  01 Mar 2013 19:20:07 +0000,931,699,24383,8,neutral,0,Twitter for iPhone,iOS,17337,Android,Potterhead1234,@uSiriussss that's android for ya!
Fri  01 Mar 2013 19:23:57 +0000,435,112,24400,15,neutral,0,Twitter for iPhone,iOS,19350,Android,michelle_jung,@YSPWNS4E Stick with the Android unless you want a draining battery and to lose the ability to customize everything  haha.
Fri  01 Mar 2013 19:25:53 +0000,94,73,24412,0,negative,0,Twitter for iPhone,iOS,1431,Android,SAIW03,Also read another SC Android app will be released next week. Great news as the current Android app  for lack of a better word-bites!
Fri  01 Mar 2013 19:29:02 +0000,125,219,24422,4,neutral,0,Twitter for iPhone,iOS,257,Android,tc271,@WCOdevon Josh is that an android or apple app?
Fri  01 Mar 2013 19:31:52 +0000,524,198,24432,38,neutral,0,Twitter for iPhone,iOS,14423,Android,ArtMusicLife,@Lancebowski Oh and the developer is very responsive.  An email might speed up the Android version.
Fri  01 Mar 2013 19:32:10 +0000,1434,475,24433,53,negative,0,Twitter for iPhone,iOS,43475,Android,TheBlotSays,Gonna be killer! RT @deadzebra: Prepare to get lucky this month... #Android @shanejessup http://t.co/BAbBQJKcCu
Fri  01 Mar 2013 19:34:52 +0000,913,493,24448,3,neutral,0,Twitter for iPhone,iOS,26308,Android,d0vahkiin_,Haha sucks to have an android.
Fri  01 Mar 2013 19:36:42 +0000,17449,5,24458,144,neutral,0,Twitter for iPhone,iOS,11089,Android,NadiaPariss,Download it (Nadia Pariss wallpapers) for android only
Fri  01 Mar 2013 19:38:48 +0000,556,533,24465,1,positive,0,Twitter for iPhone,iOS,11930,Android,_dbaker1,Trappin off my android
Fri  01 Mar 2013 19:39:08 +0000,108,66,24466,0,neutral,0,Twitter for iPhone,iOS,9480,Android,MMTA7W,Dear android users  there's no buttons to the side of the home button on Apple devices  so stop acting like idiots
Fri  01 Mar 2013 19:39:54 +0000,91,175,24472,0,neutral,0,Twitter for iPhone,iOS,895,Android,Letursiaaa_,@SteadyRobbin still better than an android
Fri  01 Mar 2013 19:40:23 +0000,242,225,24476,0,neutral,0,Twitter for iPhone,iOS,14213,Android,remembershiyah,@StanleyFoster LOL neverrr   i had an android bud ..
Fri  01 Mar 2013 19:51:28 +0000,116,113,24489,0,neutral,0,Twitter for iPhone,iOS,3909,Android,lexii_danii,Sorry Android  but I can see clearly now how bad you suck.
Fri  01 Mar 2013 19:51:56 +0000,219,211,24493,1,neutral,0,Twitter for iPhone,iOS,10921,Android,B_Easy08,Android = Apple
Fri  01 Mar 2013 19:52:46 +0000,106,198,24496,2,neutral,0,Twitter for iPhone,iOS,7312,Android,DRinzauro,The little green android dude is on 27th st. About 5ft tall!!!
Fri  01 Mar 2013 19:53:28 +0000,172,150,24502,1,positive,0,Twitter for iPhone,iOS,1182,Android,ocitea,The #ABC 's of #Android game development: User input http://t.co/TpWFny810y
Fri  01 Mar 2013 19:54:47 +0000,1412,1372,24509,1,positive,0,Twitter for iPhone,iOS,18141,Android,young_carta_93,@Kishaaa_ the DIRT.  If I ever get another cracked screen I swear I'll be rockn an android
Fri  01 Mar 2013 19:57:34 +0000,56,176,24519,0,neutral,0,Twitter for iPhone,iOS,3773,Android,itseddiexx,@Emily_Christine I'm sure you could find it on google that's what I would do.  I never really used weather when I had android.
Fri  01 Mar 2013 19:59:40 +0000,194,491,24530,0,neutral,0,Twitter for iPhone,iOS,533,Android,Dylan_Mooney,@SeanHegarty5_ have ye not got a laptop or computer or a android tablet?
Fri  01 Mar 2013 20:05:27 +0000,3177,1660,24554,94,neutral,0,Twitter for iPhone,iOS,95300,Android,Unfamous_Celeb,Android needs to make an app compatible with iMessage.
Fri  01 Mar 2013 20:07:22 +0000,78,499,24562,0,neutral,0,Twitter for iPhone,iOS,470,Android,AliBali6t7,@renzotiger got 1 email ref: Android Tablet. Unfortunately I'm receiving texts from all other family members.
#fartoomany
Fri  01 Mar 2013 20:08:16 +0000,1680,267,24568,110,neutral,0,Twitter for iPhone,iOS,13948,Android,dot1ne,@barkerja_ not really  in my opinion only YouTube is tiny bit more polished  Gmail  Maps  G+  Current all perform and work better on Android
Fri  01 Mar 2013 20:08:29 +0000,51,70,24569,0,neutral,0,Twitter for iPhone,iOS,2274,Android,HumzaHumour,So I managed to get android apps working on my computer. So I had to give up the whole OS(WindowsAndroid) for just the apps(Blue stack)
Fri  01 Mar 2013 20:09:06 +0000,439,404,24571,0,neutral,0,Twitter for iPhone,iOS,10660,Android,Im_Queen_Bee,My boss didn't know what a android was she was like "the little green man right?"
Fri  01 Mar 2013 20:13:26 +0000,1045,952,24592,5,neutral,0,Twitter for iPhone,iOS,24348,Android,ShanaySays_,I need a charger for this phone! Anyone have a spare android charger?!
Fri  01 Mar 2013 20:13:29 +0000,284,236,24593,0,neutral,0,Twitter for iPhone,iOS,21229,Android,PBand_Jaimie,@sharing_iskaren this app you have that gives you money..they have it for android  too..it's hard to explain
Fri  01 Mar 2013 20:16:22 +0000,1110,810,24602,2,neutral,0,Twitter for iPhone,iOS,55784,Android,Hate_on_MINES,???????????????? she said "android users are like AKAs secretly hoping for a better way" ????????????????????
Fri  01 Mar 2013 20:20:52 +0000,658,377,24624,0,neutral,0,Twitter for iPhone,iOS,22772,Android,Zeke_Corleone,@J_Vice32 @girlsgonekyle7 @ejadajasmine @blaze23_johnny lmfaoooo whn James first got his Android
Fri  01 Mar 2013 20:22:12 +0000,812,756,24629,5,neutral,0,Twitter for iPhone,iOS,38031,Android,Poker_Face28,?@Hate_on_MINES: ???????????????? she said "android users are like AKAs secretly hoping for a better way" ????????????????????? omg ????????????
Fri  01 Mar 2013 20:24:27 +0000,1210,736,24642,3,neutral,0,Twitter for iPhone,iOS,34722,Android,AUUGHH,Started from a android now we're here ???? ???????????????
Fri  01 Mar 2013 20:26:11 +0000,2130,1287,24648,5,neutral,0,Twitter for iPhone,iOS,15425,Android,smsm747474,recommend you to use Qurani v 1.2.4. 
Visit the links from your android phone. 
Qurani v 1.2.4 ( http://t.co/ALSiFcZJtp
Fri  01 Mar 2013 20:32:06 +0000,2130,1287,24672,5,neutral,0,Twitter for iPhone,iOS,15426,Android,smsm747474,)

I recommend you to use Thousand Sunnah v 1.3. 
Visit the links from your android phone. 
Thousand Sunnah v 1.( http://t.co/yhHAvhGBpy )
Fri  01 Mar 2013 20:35:11 +0000,220,191,24682,0,neutral,0,Twitter for iPhone,iOS,12580,Android,MrsTiiney___,Fuck an Android ;)
Fri  01 Mar 2013 20:37:25 +0000,498,452,24695,3,neutral,0,Twitter for iPhone,iOS,16400,Android,lonzie_range,?@ay_2_fly7: @lonzie_range shiiii never that!!! Ima Android kinda guy lol? smh you gon learn someday!! *Kev Hart Voice*
Fri  01 Mar 2013 20:38:07 +0000,551,620,24700,5,positive,0,Twitter for iPhone,iOS,8809,Android,KoraBlagden,@davesargent @smiffysbar @barneybrazil @toryglenrangers @agentor73787152 Oops! ;) I'm sure it won't be long til it's on the android apps :)
Fri  01 Mar 2013 20:39:11 +0000,256,208,24707,0,neutral,0,Twitter for iPhone,iOS,1551,Android,Trevar_Martin,I ain't about that android life
Fri  01 Mar 2013 20:39:53 +0000,459,197,24710,1,neutral,0,Twitter for iPhone,iOS,12647,Android,geeivonne,@Semaje_ ????semaje  you had an android thats why!
Fri  01 Mar 2013 20:43:00 +0000,2996,1997,24727,9,neutral,0,Twitter for iPhone,iOS,18319,Android,Semaje_,I remember those days when i was team android. Started from the bottom now we here ????
Fri  01 Mar 2013 20:45:03 +0000,404,314,24732,2,neutral,0,Twitter for iPhone,iOS,14339,Android,BeardedBandittt,But then again my SnapChat was messed up...now I can't get videos from Android users. You can never have the best of both worlds....
Fri  01 Mar 2013 20:49:41 +0000,551,385,24755,2,neutral,0,Twitter for iPhone,iOS,36707,Android,MademoiselleDez,Android getting Instagram was THE biggest mistake.
Fri  01 Mar 2013 20:53:07 +0000,144,284,24774,3,positive,0,Twitter for iPhone,iOS,4828,Android,jd010980,Dominion Intrigue and Android: Netrunner. Need players. #games #bgg #yfc
Fri  01 Mar 2013 20:53:33 +0000,231,211,24776,0,neutral,0,Twitter for iPhone,iOS,26260,Android,BasedTacos,The majin buu saga is the greatest then then the cell saga then the android saga then then frieza.
Fri  01 Mar 2013 20:54:03 +0000,445,421,24779,2,neutral,0,Twitter for iPhone,iOS,11335,Android,Tash_Solo,@EfffinFabolous ???? I didn't even know android has auto correct too
Fri  01 Mar 2013 20:55:31 +0000,340,251,24786,0,positive,0,Twitter for iPhone,iOS,30564,Android,Aye_yo_itsDee,@imBeaming_ That's cute  cause I switched over to my android a month ago. ????????
Fri  01 Mar 2013 20:55:38 +0000,558,774,24787,17,positive,0,Twitter for iPhone,iOS,2923,Android,cindystarks,RT @MaryamatHP: Meet the new HP Slate7  powered by Android. http://t.co/X32qp5Jg1b "You had me at hello." @AFinnie ;)
Fri  01 Mar 2013 20:55:38 +0000,3448,1064,24788,8,neutral,0,Twitter for iPhone,iOS,1041,Android,instawedapp,Who has an android and wants to help out
Fri  01 Mar 2013 20:57:29 +0000,261,250,24799,0,negative,0,Twitter for iPhone,iOS,6676,Android,brittanylc_,@savannahpilates I can see ya android shit
Fri  01 Mar 2013 20:58:25 +0000,546,440,24802,0,neutral,0,Twitter for iPhone,iOS,6212,Android,callmebaldy,Lord my nanny just bought an android???? she hasn't had a cell phone in 8 years
Fri  01 Mar 2013 21:01:06 +0000,698,1319,24810,18,neutral,0,Twitter for iPhone,iOS,18695,Android,gingerninjadani,Is avg antivirus fro android any good?
Fri  01 Mar 2013 21:01:20 +0000,411,253,24811,14,neutral,0,Twitter for iPhone,iOS,4353,Android,DUBfromVA,NEW APP  stream music whenever  wherever.. If you have a android thanks !  http://t.co/yaV1doIlSR
Fri  01 Mar 2013 21:02:20 +0000,243,132,24816,0,neutral,0,Twitter for iPhone,iOS,7396,Android,YeaRightDoee,@natalicarmenn just get the app !! I have an android too lol
Fri  01 Mar 2013 21:03:34 +0000,345,303,24822,2,neutral,0,Twitter for iPhone,iOS,17498,Android,Edfor3,Leander got the android dude out there twearking
Fri  01 Mar 2013 21:07:53 +0000,5725,2535,24841,3,neutral,0,Twitter for iPhone,iOS,10501,Android,PerfLoveLife,@LifeOfAGFx it's an android app
Fri  01 Mar 2013 21:12:49 +0000,284,299,24864,0,negative,0,Twitter for iPhone,iOS,16871,Android,1badd_libra32,My mama done got her an android...she think she the shit now lmao
Fri  01 Mar 2013 21:15:14 +0000,953,681,24874,0,neutral,0,Twitter for iPhone,iOS,25198,Android,_kiyaboo,@ErnestFipps123 well idk   ask somebody who got a android
Fri  01 Mar 2013 21:15:35 +0000,938,1097,24876,1,neutral,0,Twitter for iPhone,iOS,429,Android,jrdam74,@Android_Tuning Followback
Fri  01 Mar 2013 21:16:31 +0000,5997,6560,24880,95,neutral,0,Twitter for iPhone,iOS,34569,Android,sloweatermvp,@Android_Tuning   #Preciate_The_Follow
Fri  01 Mar 2013 21:16:32 +0000,104,72,24881,4,negative,0,Twitter for iPhone,iOS,11574,Android,MyLifeAsJeMS,@GeezytaughtHer_ @_rudeboi101 the freedom of the android life is missed by me lol ????
Fri  01 Mar 2013 21:17:01 +0000,190,213,24883,1,neutral,0,Twitter for iPhone,iOS,3759,Android,LyleReasoner,@Gatsby4815 I used to have an android and I converted
Fri  01 Mar 2013 21:19:27 +0000,36,91,24894,1,positive,0,Twitter for iPhone,iOS,873,Android,porkchophamwich,@Irukanji_Cookie that link might help. I think I used to be able to do it from my old android phone.
Fri  01 Mar 2013 21:19:40 +0000,1057,879,24896,0,negative,0,Twitter for iPhone,iOS,14742,Android,ATripToLONDON,Guess Ill Be Trapping off this Android Til Monday
Fri  01 Mar 2013 21:28:20 +0000,352,301,24905,0,neutral,0,Twitter for iPhone,iOS,19176,Android,JhonDique,I remember when I had an Android
Fri  01 Mar 2013 21:28:26 +0000,534,758,24906,0,neutral,0,Twitter for iPhone,iOS,5044,Android,datniggamickel,@PrettyPreshay u got a android dnt u ...
Fri  01 Mar 2013 21:29:08 +0000,468,343,24911,0,neutral,0,Twitter for iPhone,iOS,37821,Android,h_o_d_g_e100,Back to a damn android ????
Fri  01 Mar 2013 21:31:17 +0000,673,659,24922,0,neutral,0,Twitter for iPhone,iOS,1647,Android,RachelCarey15,@camkeyes I thought you couldn't cause you had an android ????
Fri  01 Mar 2013 21:35:02 +0000,75,75,24949,0,neutral,0,Twitter for iPhone,iOS,2351,Android,lordkenobi,@4eyedballer krillen is nice! I forgot he had a girlfriend before android 18
Fri  01 Mar 2013 21:36:41 +0000,288,1106,24956,1,neutral,0,Twitter for iPhone,iOS,1707,Android,Poisontattoo94,@wood197302 not bad I'm only getting bout 3 on ee so pretty bad that's why I'm looking to switch and go android
Fri  01 Mar 2013 21:37:41 +0000,50,83,24960,0,neutral,0,Twitter for iPhone,iOS,1562,Android,StNick_212,@beynd_beauTful android... #Fail
Fri  01 Mar 2013 21:38:35 +0000,328,877,24967,0,positive,0,Twitter for iPhone,iOS,2358,Android,BlaqBecki,?@sneakersapp: Hey #sneakerheads if you are on Android download our App now http://t.co/PlL9lAVMeq and let's talk and share! @jordan22501
Fri  01 Mar 2013 21:39:38 +0000,1816,633,24973,1,neutral,0,Twitter for iPhone,iOS,20834,Android,T_RAWW95,@ihadatweetsome I don't think I could handle another android!
Fri  01 Mar 2013 21:40:33 +0000,677,938,24977,35,neutral,0,Twitter for iPhone,iOS,4736,Android,hatercopter,@gwvatieri You think android users are more averse to Facebook?
Fri  01 Mar 2013 21:46:54 +0000,1183,995,25011,1,neutral,0,Twitter for iPhone,iOS,59004,Android,RockerKillz,@TREEKASS i change it mine is a android now
Fri  01 Mar 2013 21:47:09 +0000,253,188,25013,0,negative,0,Twitter for iPhone,iOS,10446,Android,Joey_NVJO,I got a job dressed up like a android on Campbell drive everyone ride by and throw tomatoes at me
Fri  01 Mar 2013 21:48:41 +0000,61,455,25020,0,positive,0,Twitter for iPhone,iOS,1043,Android,AkronLovesYou6,#nowplaying Paranoid Android- Radiohead
Fri  01 Mar 2013 21:48:53 +0000,587,755,25022,1,positive,0,Twitter for iPhone,iOS,18434,Android,sayyyBAA_,I miss my android
Fri  01 Mar 2013 21:49:12 +0000,169,169,25023,1,neutral,0,Twitter for iPhone,iOS,10687,Android,divinamojica,Damn you android for not having flash player! #tabletproblems
Fri  01 Mar 2013 21:50:29 +0000,497,462,25030,16,negative,0,Twitter for iPhone,iOS,28594,Android,VerbalSpacey,You can tell who uses an Android device by the amount of typos in their tweets and texts.
Fri  01 Mar 2013 21:51:17 +0000,389,385,25031,1,positive,0,Twitter for iPhone,iOS,6708,Android,dhatbtch_23,Trappin Off My Android.
Fri  01 Mar 2013 21:52:18 +0000,416,324,25038,1,neutral,0,Twitter for iPhone,iOS,2724,Android,CanadianMamma,Real friends don't send emojis to android friends. #BeKind #UseEmoticons
Fri  01 Mar 2013 21:54:44 +0000,3096,393,25050,170,neutral,0,Twitter for iPhone,iOS,119744,Android,mauropm,@Saucerdk @learningti whats the content of the android section of your tiapp.xml?
Fri  01 Mar 2013 21:57:04 +0000,521,374,25057,1,negative,0,Twitter for iPhone,iOS,31115,Android,NiggasHatee,Look folks  my nigga got that ????&lt;- that's fire for android users lol. ?@Colby_Cash: @NiggasHatee new shit bra 


http://t.co/yy5r16SpRo?
Fri  01 Mar 2013 21:58:06 +0000,308,209,25065,0,neutral,0,Twitter for iPhone,iOS,17690,Android,Mimi_Kay_,I remember Kaytlyn's old android lol
